order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD5484,CUST1484,23,PROD684,USA,8/6/2023,3/27/2024,1,active,3/24/2024,190.43,5,2,Home,Shampoo,Beauty,Male
ORD5754,CUST1754,33,PROD954,India,10/20/2021,2/14/2025,2,active,11/8/2022,175.1,3,19,Beauty,Tablet,Electronics,Male
ORD20656,CUST8656,39,PROD515,USA,7/8/2022,8/17/2023,4,cancelled,5/27/2023,23.88,1,2,Clothing,Hoodie,Clothing,Female
ORD19120,CUST7120,66,PROD522,India,4/14/2020,5/3/2025,1,active,7/20/2021,208.5,6,45,Clothing,Yoga Mat,Sports,Female
ORD20087,CUST8087,42,PROD534,India,1/4/2025,3/10/2025,1,active,2/23/2025,147.89,3,8,Clothing,Air Purifier,Home,Male
ORD19257,CUST7257,41,PROD501,USA,10/23/2021,7/31/2025,0,active,4/25/2023,246.24,5,51,Home,Laptop,Electronics,Female
ORD6222,CUST2222,45,PROD1422,Canada,4/10/2021,8/29/2022,1,cancelled,7/27/2021,640.56,3,38,Electronics,Headphones,Electronics,Male
ORD21109,CUST9109,69,PROD524,India,8/12/2019,5/11/2024,3,cancelled,3/20/2024,55.88,2,5,Home,Cycling Helmet,Sports,Female
ORD21887,CUST9887,53,PROD535,USA,2/17/2022,1/5/2025,1,paused,6/18/2022,243.75,5,25,Clothing,Desk Lamp,Home,Female
ORD19704,CUST7704,22,PROD545,Pakistan,3/8/2019,3/30/2025,2,active,5/10/2021,118.34,2,28,Home,Shampoo,Beauty,Female
ORD5561,CUST1561,33,PROD761,India,3/12/2021,4/3/2024,3,active,1/31/2024,159.26,9,30,Home,Moisturizer,Beauty,Male
ORD20234,CUST8234,18,PROD516,UK,9/27/2024,6/13/2025,1,active,6/5/2025,159.31,3,16,Beauty,Skirt,Clothing,Male
ORD6039,CUST2039,19,PROD1239,Pakistan,5/12/2022,11/2/2023,0,paused,10/2/2022,164.17,6,41,Beauty,Smartwatch,Electronics,Male
ORD20216,CUST8216,46,PROD512,Canada,7/16/2025,7/18/2025,1,active,7/18/2025,138.6,3,19,Sports,Dress,Clothing,Female
ORD5595,CUST1595,59,PROD795,Pakistan,1/18/2022,10/3/2023,4,paused,9/20/2023,58.61,3,47,Clothing,Dumbbells,Sports,Other
ORD19407,CUST7407,45,PROD541,UK,4/5/2023,4/24/2025,0,active,9/13/2024,203.38,9,45,Electronics,Face Wash,Beauty,Male
ORD20668,CUST8668,29,PROD546,Pakistan,5/6/2020,4/19/2024,5,cancelled,5/24/2021,38.99,3,3,Sports,Lip Balm,Beauty,Male
ORD5167,CUST1167,38,PROD367,Pakistan,11/23/2021,6/13/2023,1,cancelled,12/2/2022,15.8,6,8,Home,Cricket Bat,Sports,Male
ORD21681,CUST9681,21,PROD545,Pakistan,1/24/2020,12/20/2024,2,paused,7/8/2023,129.72,3,8,Sports,Shampoo,Beauty,Other
ORD6849,CUST2849,43,PROD2049,India,4/25/2022,9/9/2022,3,active,5/12/2023,601.04,1,5,Clothing,Foundation,Beauty,Male
ORD21683,CUST9683,51,PROD527,UK,5/16/2023,12/22/2024,2,paused,3/11/2024,92.33,1,21,Electronics,Swim Goggles,Sports,Male
ORD19325,CUST7325,65,PROD521,India,2/15/2021,4/24/2025,0,active,4/24/2022,533.25,8,40,Clothing,Dumbbells,Sports,Male
ORD5784,CUST1784,50,PROD984,UK,3/9/2023,11/2/2024,5,paused,3/12/2023,206.37,9,8,Clothing,Foundation,Beauty,Female
ORD20572,CUST8572,57,PROD543,Canada,6/14/2021,4/28/2023,4,cancelled,5/18/2022,46.32,1,8,Sports,Conditioner,Beauty,Male
ORD5422,CUST1422,40,PROD622,Germany,6/7/2022,9/26/2024,1,active,10/9/2023,288.26,5,32,Clothing,Jacket,Clothing,Female
ORD20857,CUST8857,53,PROD545,Germany,3/27/2019,3/31/2023,4,cancelled,6/23/2019,38.39,3,5,Beauty,Shampoo,Beauty,Female
ORD21673,CUST9673,56,PROD533,Canada,4/23/2021,11/23/2024,2,paused,12/9/2023,118.17,2,20,Clothing,Blender,Home,Female
ORD21335,CUST9335,42,PROD512,Canada,7/30/2020,7/12/2024,2,cancelled,12/18/2021,108.32,2,15,Home,Dress,Clothing,Male
ORD19993,CUST7993,33,PROD527,India,8/21/2021,3/30/2025,1,active,3/16/2022,87.34,7,37,Home,Swim Goggles,Sports,Male
ORD20484,CUST8484,69,PROD501,USA,7/29/2021,2/28/2025,2,active,8/12/2023,133.99,4,10,Sports,Laptop,Electronics,Male
ORD20760,CUST8760,36,PROD527,Pakistan,2/13/2019,3/26/2023,4,cancelled,5/31/2021,58.53,2,2,Sports,Swim Goggles,Sports,Female
ORD5835,CUST1835,67,PROD1035,UK,9/15/2022,2/23/2023,5,active,1/16/2023,235.74,7,4,Beauty,Vacuum Cleaner,Home,Female
ORD19479,CUST7479,53,PROD545,Germany,7/16/2021,3/20/2025,1,active,4/21/2022,202.61,5,42,Sports,Shampoo,Beauty,Female
ORD21893,CUST9893,47,PROD524,Pakistan,10/19/2023,10/29/2024,2,paused,2/2/2024,215.81,4,17,Clothing,Cycling Helmet,Sports,Male
ORD19882,CUST7882,34,PROD545,India,4/12/2021,7/10/2025,1,active,4/30/2024,146.23,5,44,Clothing,Shampoo,Beauty,Female
ORD6847,CUST2847,47,PROD2047,Pakistan,10/8/2020,5/18/2024,4,active,8/21/2023,71.79,7,33,Home,Conditioner,Beauty,Female
ORD21151,CUST9151,58,PROD536,Canada,9/12/2019,1/17/2025,4,cancelled,7/8/2021,50.72,2,9,Clothing,Microwave,Home,Female
ORD19687,CUST7687,30,PROD507,India,11/23/2022,3/29/2025,0,active,9/27/2024,192.29,2,36,Clothing,Speaker,Electronics,Female
ORD19566,CUST7566,43,PROD532,Canada,5/25/2020,7/11/2025,1,active,5/13/2025,96.73,7,28,Beauty,Coffee Maker,Home,Female
ORD6581,CUST2581,57,PROD1781,Germany,3/2/2021,5/5/2022,0,cancelled,4/26/2021,253.66,6,38,Home,Skirt,Clothing,Female
ORD20939,CUST8939,20,PROD547,USA,8/19/2019,9/4/2023,3,cancelled,7/21/2021,68.38,1,2,Beauty,Sunscreen,Beauty,Male
ORD5780,CUST1780,22,PROD980,India,12/26/2021,4/11/2023,4,active,2/18/2022,1612.53,1,17,Electronics,Conditioner,Beauty,Female
ORD19856,CUST7856,19,PROD513,Pakistan,12/31/2019,3/18/2025,0,active,1/27/2022,164.27,6,34,Sports,Jacket,Clothing,Male
ORD5896,CUST1896,50,PROD1096,Pakistan,12/3/2022,11/15/2024,5,active,6/8/2023,295.07,5,42,Home,Chair,Home,Other
ORD5008,CUST1008,53,PROD208,Pakistan,4/25/2021,12/26/2024,4,paused,12/14/2023,1525.8,1,32,Electronics,Nail Polish,Beauty,Female
ORD19149,CUST7149,35,PROD535,Canada,6/7/2019,4/25/2025,0,active,8/1/2024,540.0,4,39,Clothing,Desk Lamp,Home,Female
ORD6804,CUST2804,40,PROD2004,Germany,4/8/2022,1/11/2025,5,cancelled,6/19/2024,855.07,2,2,Sports,Moisturizer,Beauty,Male
ORD6421,CUST2421,56,PROD1621,India,1/16/2022,11/12/2024,1,cancelled,3/7/2022,1299.21,1,8,Beauty,Foundation,Beauty,Female
ORD19253,CUST7253,48,PROD510,Canada,12/31/2021,6/24/2025,0,active,3/2/2022,215.01,5,43,Home,T-Shirt,Clothing,Male
ORD19646,CUST7646,63,PROD500,UK,9/4/2021,4/28/2025,1,active,3/30/2022,235.44,7,28,Sports,Smartphone,Electronics,Male
ORD20959,CUST8959,46,PROD515,USA,3/25/2023,5/31/2024,4,cancelled,8/14/2023,78.65,2,12,Beauty,Hoodie,Clothing,Other
ORD20441,CUST8441,44,PROD531,India,11/5/2023,7/29/2025,2,active,11/13/2023,97.6,1,22,Electronics,Vacuum Cleaner,Home,Male
ORD20423,CUST8423,36,PROD536,Germany,11/21/2022,6/28/2025,2,active,4/22/2023,41.61,1,21,Electronics,Microwave,Home,Other
ORD21351,CUST9351,60,PROD520,Canada,12/11/2019,6/12/2024,3,cancelled,6/30/2023,108.36,1,11,Home,Football,Sports,Male
ORD6246,CUST2246,36,PROD1446,Germany,9/29/2022,8/14/2024,3,cancelled,2/27/2023,699.76,2,28,Electronics,Dining Table,Home,Female
ORD21310,CUST9310,32,PROD524,UK,6/29/2021,12/20/2024,3,cancelled,12/3/2021,75.57,2,18,Home,Cycling Helmet,Sports,Male
ORD20867,CUST8867,22,PROD525,Canada,10/21/2023,9/16/2023,4,cancelled,10/21/2023,48.3,2,11,Sports,Running Shoes,Sports,Female
ORD20409,CUST8409,61,PROD523,UK,11/2/2019,7/28/2025,2,active,9/21/2023,85.75,3,29,Clothing,Cricket Bat,Sports,Male
ORD20318,CUST8318,32,PROD520,UK,9/17/2024,5/18/2025,1,active,11/16/2024,210.1,4,11,Home,Football,Sports,Male
ORD19848,CUST7848,59,PROD530,Canada,9/7/2019,4/3/2025,0,active,6/8/2022,165.04,7,29,Electronics,Refrigerator,Home,Male
ORD6579,CUST2579,61,PROD1779,Pakistan,3/19/2021,8/4/2023,4,active,3/27/2021,255.15,5,41,Electronics,Laptop,Electronics,Male
ORD5700,CUST1700,55,PROD900,Canada,1/5/2022,7/15/2024,4,paused,6/30/2023,155.45,4,15,Sports,Conditioner,Beauty,Male
ORD21580,CUST9580,44,PROD542,Pakistan,8/20/2022,11/7/2024,1,paused,5/7/2024,47.76,1,24,Electronics,Nail Polish,Beauty,Male
ORD21883,CUST9883,55,PROD511,UK,8/16/2022,1/5/2025,1,paused,10/17/2023,240.96,2,18,Sports,Jeans,Clothing,Female
ORD20576,CUST8576,25,PROD527,India,11/28/2022,12/15/2023,4,cancelled,8/26/2023,19.78,3,8,Clothing,Swim Goggles,Sports,Male
ORD6885,CUST2885,59,PROD2085,Germany,9/16/2022,3/21/2024,0,active,4/24/2024,1453.08,1,34,Electronics,Vacuum Cleaner,Home,Female
ORD5115,CUST1115,65,PROD315,Canada,7/26/2022,10/1/2022,3,active,6/15/2023,57.48,5,42,Beauty,Tablet,Electronics,Female
ORD19521,CUST7521,42,PROD532,UK,10/19/2019,6/26/2025,0,active,5/10/2023,235.39,3,38,Electronics,Coffee Maker,Home,Male
ORD20802,CUST8802,66,PROD514,Germany,12/11/2021,7/13/2023,3,cancelled,6/12/2022,45.05,3,4,Home,Sneakers,Clothing,Male
ORD19409,CUST7409,19,PROD532,Germany,11/23/2020,8/4/2025,0,active,6/28/2024,593.53,7,52,Sports,Coffee Maker,Home,Female
ORD20278,CUST8278,47,PROD521,USA,5/5/2025,6/2/2025,1,active,5/22/2025,220.11,4,9,Clothing,Dumbbells,Sports,Female
ORD5726,CUST1726,18,PROD926,Canada,1/4/2023,3/21/2023,1,active,11/13/2023,477.57,1,41,Clothing,Camera,Electronics,Male
ORD19669,CUST7669,26,PROD536,USA,6/7/2021,7/2/2025,1,active,1/24/2025,122.38,6,22,Beauty,Microwave,Home,Female
ORD6070,CUST2070,63,PROD1270,Pakistan,2/1/2021,11/24/2021,3,cancelled,2/14/2023,51.61,7,24,Sports,Foundation,Beauty,Male
ORD6199,CUST2199,30,PROD1399,USA,8/3/2023,10/31/2023,4,active,4/30/2025,561.99,3,39,Sports,Cricket Bat,Sports,Male
ORD5842,CUST1842,32,PROD1042,India,9/28/2021,3/10/2022,1,paused,5/2/2023,394.58,3,39,Beauty,Yoga Mat,Sports,Female
ORD19153,CUST7153,63,PROD546,India,2/17/2022,5/21/2025,0,active,2/4/2023,355.58,4,39,Home,Lip Balm,Beauty,Male
ORD21143,CUST9143,56,PROD517,Canada,4/25/2022,5/16/2024,3,cancelled,1/8/2024,48.32,2,7,Beauty,Coat,Clothing,Female
ORD6409,CUST2409,43,PROD1609,India,4/24/2021,9/15/2021,2,active,5/19/2022,90.87,7,25,Sports,Dumbbells,Sports,Male
ORD21933,CUST9933,64,PROD527,Germany,9/18/2020,12/7/2024,1,paused,7/31/2021,168.63,2,25,Home,Swim Goggles,Sports,Female
ORD20115,CUST8115,27,PROD541,UK,6/6/2025,3/28/2025,0,active,6/6/2025,168.93,3,17,Home,Face Wash,Beauty,Female
ORD21318,CUST9318,47,PROD534,UK,4/4/2020,8/29/2024,3,cancelled,5/25/2020,45.26,4,11,Clothing,Air Purifier,Home,Male
ORD20784,CUST8784,26,PROD530,USA,8/29/2020,11/26/2023,4,cancelled,2/10/2022,47.79,3,5,Electronics,Refrigerator,Home,Female
ORD20754,CUST8754,60,PROD545,UK,11/12/2021,10/30/2023,3,cancelled,8/8/2022,32.0,3,6,Sports,Shampoo,Beauty,Female
ORD5987,CUST1987,18,PROD1187,UK,2/19/2023,4/24/2023,4,active,9/21/2024,21.48,9,17,Clothing,Bluetooth Speaker,Electronics,Female
ORD6458,CUST2458,43,PROD1658,USA,12/9/2022,4/11/2023,5,cancelled,9/27/2024,81.84,7,19,Electronics,Dress,Clothing,Male
ORD20824,CUST8824,33,PROD525,UK,4/23/2020,1/8/2024,4,cancelled,6/28/2020,42.65,3,3,Sports,Running Shoes,Sports,Male
ORD21745,CUST9745,37,PROD502,Pakistan,1/25/2023,10/24/2024,3,paused,7/6/2023,43.12,3,10,Electronics,Tablet,Electronics,Male
ORD6808,CUST2808,25,PROD2008,UK,9/6/2020,12/1/2023,4,active,3/3/2024,3.87,9,3,Beauty,Perfume,Beauty,Female
ORD6370,CUST2370,61,PROD1570,India,10/28/2021,5/4/2024,3,active,9/13/2023,142.08,5,22,Electronics,Shirt,Clothing,Male
ORD19693,CUST7693,47,PROD505,Pakistan,5/13/2022,5/7/2025,2,active,1/14/2024,160.88,7,21,Home,Smartwatch,Electronics,Female
ORD19296,CUST7296,63,PROD526,Germany,7/17/2022,6/20/2025,0,active,8/1/2023,534.4,9,54,Sports,Tennis Racket,Sports,Female
ORD20569,CUST8569,63,PROD515,USA,4/19/2021,5/28/2024,3,cancelled,11/26/2021,28.72,3,8,Sports,Hoodie,Clothing,Female
ORD19887,CUST7887,23,PROD517,UK,4/24/2020,5/1/2025,0,active,6/26/2022,252.05,6,42,Sports,Coat,Clothing,Female
ORD6908,CUST2908,25,PROD2108,India,10/12/2020,8/31/2021,5,cancelled,2/7/2022,1725.32,1,5,Clothing,Cycling Helmet,Sports,Male
ORD5505,CUST1505,35,PROD705,Canada,7/22/2023,6/2/2025,4,active,9/22/2024,134.86,9,7,Electronics,Dress,Clothing,Male
ORD19948,CUST7948,23,PROD516,Germany,4/14/2022,5/22/2025,2,active,9/17/2024,127.93,2,30,Electronics,Skirt,Clothing,Female
ORD19801,CUST7801,49,PROD505,Germany,5/7/2019,3/17/2025,2,active,9/20/2020,91.52,7,38,Sports,Smartwatch,Electronics,Female
ORD6564,CUST2564,43,PROD1764,Pakistan,5/24/2021,7/20/2025,1,active,10/17/2022,234.68,4,43,Electronics,T-Shirt,Clothing,Male
ORD5812,CUST1812,31,PROD1012,India,6/9/2021,8/4/2022,3,paused,5/5/2022,412.53,3,15,Sports,Dining Table,Home,Male
ORD5847,CUST1847,28,PROD1047,Germany,7/24/2021,9/11/2021,1,active,2/24/2024,659.34,3,1,Beauty,Tablet,Electronics,Male
ORD6398,CUST2398,69,PROD1598,Canada,1/30/2021,11/5/2022,4,active,2/22/2023,83.28,7,33,Sports,Tennis Racket,Sports,Male
ORD6860,CUST2860,35,PROD2060,Pakistan,2/17/2023,12/17/2024,0,active,9/12/2024,300.08,4,25,Electronics,Conditioner,Beauty,Other
ORD5126,CUST1126,35,PROD326,UK,6/9/2021,10/18/2024,1,active,5/31/2022,178.81,1,41,Electronics,Smartwatch,Electronics,Female
ORD5379,CUST1379,47,PROD579,Germany,12/14/2021,3/1/2023,1,paused,5/8/2022,23.7,6,48,Electronics,Headphones,Electronics,Female
ORD20757,CUST8757,40,PROD512,UK,2/24/2019,1/4/2024,5,cancelled,8/22/2023,56.3,3,2,Sports,Dress,Clothing,Male
ORD19733,CUST7733,20,PROD517,India,8/6/2021,3/8/2025,0,active,1/6/2022,224.61,2,22,Sports,Coat,Clothing,Male
ORD21112,CUST9112,66,PROD543,UK,1/14/2019,7/3/2023,5,cancelled,10/19/2021,65.26,3,11,Electronics,Conditioner,Beauty,Male
ORD19432,CUST7432,28,PROD513,USA,7/8/2023,6/7/2025,0,active,8/17/2024,363.05,4,54,Clothing,Jacket,Clothing,Female
ORD20253,CUST8253,36,PROD525,Germany,6/24/2025,7/6/2025,1,active,6/29/2025,164.67,1,5,Clothing,Running Shoes,Sports,Male
ORD20289,CUST8289,68,PROD545,India,9/1/2024,4/5/2025,1,active,12/25/2024,230.75,5,11,Electronics,Shampoo,Beauty,Female
ORD19124,CUST7124,20,PROD500,Pakistan,12/23/2023,7/14/2025,0,active,5/22/2024,314.57,8,49,Clothing,Smartphone,Electronics,Male
ORD6193,CUST2193,50,PROD1393,UK,10/10/2021,1/8/2024,5,cancelled,2/15/2025,215.7,4,13,Beauty,Sneakers,Clothing,Female
ORD5651,CUST1651,25,PROD851,UK,4/15/2022,9/13/2022,5,active,11/10/2023,85.4,3,49,Sports,Jeans,Clothing,Male
ORD6676,CUST2676,48,PROD1876,Canada,11/4/2020,2/24/2024,3,active,7/5/2021,814.81,2,25,Beauty,T-Shirt,Clothing,Male
ORD5195,CUST1195,57,PROD395,India,7/19/2023,8/21/2024,0,active,1/14/2025,199.73,6,46,Electronics,Dumbbells,Sports,Male
ORD5976,CUST1976,43,PROD1176,USA,6/12/2023,11/7/2023,0,active,6/23/2025,145.88,7,9,Clothing,Basketball,Sports,Female
ORD21067,CUST9067,30,PROD521,UK,5/26/2023,4/10/2024,3,cancelled,10/4/2023,23.75,2,8,Beauty,Dumbbells,Sports,Male
ORD6722,CUST2722,25,PROD1922,USA,6/14/2022,1/22/2024,3,cancelled,8/28/2024,473.31,3,2,Electronics,Face Wash,Beauty,Female
ORD6217,CUST2217,50,PROD1417,UK,2/8/2021,11/15/2024,0,active,8/3/2023,204.64,3,5,Electronics,Nail Polish,Beauty,Male
ORD19444,CUST7444,41,PROD526,India,10/24/2022,8/4/2025,1,active,1/8/2025,488.2,4,38,Electronics,Tennis Racket,Sports,Female
ORD6985,CUST2985,52,PROD2185,UK,8/26/2022,8/21/2023,3,cancelled,2/6/2025,11.23,8,6,Sports,Bluetooth Speaker,Electronics,Female
ORD21938,CUST9938,64,PROD513,Pakistan,7/23/2020,1/2/2025,1,paused,9/28/2022,85.14,5,23,Beauty,Jacket,Clothing,Other
ORD19583,CUST7583,69,PROD530,Canada,3/20/2020,4/21/2025,2,active,3/30/2024,161.12,6,31,Home,Refrigerator,Home,Female
ORD21290,CUST9290,40,PROD533,UK,4/27/2019,1/23/2025,4,cancelled,4/14/2021,94.47,3,18,Beauty,Blender,Home,Male
ORD20282,CUST8282,39,PROD523,India,11/14/2024,6/28/2025,1,active,4/17/2025,189.19,4,18,Beauty,Cricket Bat,Sports,Female
ORD21213,CUST9213,68,PROD540,Germany,9/8/2020,11/27/2024,2,cancelled,9/30/2020,44.47,2,12,Home,Perfume,Beauty,Male
ORD20687,CUST8687,24,PROD544,Canada,7/9/2023,2/28/2024,4,cancelled,2/10/2024,12.22,2,11,Beauty,Moisturizer,Beauty,Female
ORD21644,CUST9644,38,PROD543,Pakistan,3/9/2021,8/18/2024,3,paused,7/28/2023,50.82,1,13,Beauty,Conditioner,Beauty,Female
ORD21530,CUST9530,31,PROD522,UK,10/23/2023,6/22/2024,2,cancelled,2/7/2024,82.18,1,8,Sports,Yoga Mat,Sports,Female
ORD20056,CUST8056,24,PROD526,Canada,4/25/2020,5/6/2025,1,active,12/23/2024,236.96,2,32,Home,Tennis Racket,Sports,Female
ORD6746,CUST2746,53,PROD1946,Canada,10/17/2022,5/25/2024,1,paused,1/1/2024,499.41,3,35,Electronics,Hoodie,Clothing,Female
ORD19923,CUST7923,51,PROD545,UK,3/16/2023,5/26/2025,2,active,1/4/2025,281.65,6,42,Beauty,Shampoo,Beauty,Male
ORD20024,CUST8024,36,PROD545,Germany,9/4/2022,5/24/2025,1,active,10/24/2024,212.08,3,23,Home,Shampoo,Beauty,Other
ORD5128,CUST1128,49,PROD328,Germany,9/28/2022,10/12/2022,2,active,3/3/2024,19.56,6,43,Beauty,Bluetooth Speaker,Electronics,Female
ORD5937,CUST1937,52,PROD1137,Germany,4/15/2021,6/22/2024,0,cancelled,6/2/2025,198.6,4,47,Electronics,Shirt,Clothing,Male
ORD20094,CUST8094,38,PROD514,Canada,5/5/2025,6/3/2025,0,active,6/1/2025,143.0,4,20,Beauty,Sneakers,Clothing,Female
ORD6586,CUST2586,58,PROD1786,USA,7/5/2021,5/1/2025,5,active,3/26/2024,196.24,6,31,Sports,Smartphone,Electronics,Male
ORD6023,CUST2023,27,PROD1223,USA,8/28/2020,12/25/2021,2,cancelled,3/21/2024,352.3,4,18,Electronics,Refrigerator,Home,Female
ORD6385,CUST2385,44,PROD1585,Pakistan,6/12/2023,7/14/2024,2,cancelled,11/16/2023,205.61,4,39,Electronics,Jeans,Clothing,Male
ORD21378,CUST9378,65,PROD526,Pakistan,12/19/2019,6/16/2024,2,cancelled,11/14/2021,22.78,4,14,Sports,Tennis Racket,Sports,Female
ORD19227,CUST7227,69,PROD534,UK,12/22/2020,7/19/2025,1,active,11/17/2022,452.6,6,37,Home,Air Purifier,Home,Female
ORD19114,CUST7114,26,PROD527,Pakistan,2/23/2021,5/24/2025,1,active,5/3/2025,212.77,5,47,Electronics,Swim Goggles,Sports,Female
ORD6767,CUST2767,42,PROD1967,Germany,2/17/2023,3/26/2023,2,paused,5/24/2023,180.2,7,39,Home,Jacket,Clothing,Male
ORD21652,CUST9652,53,PROD535,USA,10/28/2022,7/18/2024,2,paused,3/2/2024,77.88,2,25,Electronics,Desk Lamp,Home,Female
ORD20972,CUST8972,66,PROD510,Germany,3/21/2021,6/4/2024,4,cancelled,9/19/2022,39.72,2,10,Clothing,T-Shirt,Clothing,Female
ORD6073,CUST2073,51,PROD1273,USA,4/7/2021,6/26/2023,4,paused,10/1/2021,8.45,8,42,Beauty,Lamp,Home,Male
ORD20416,CUST8416,45,PROD501,UK,8/4/2023,4/13/2025,1,active,10/4/2024,47.51,4,12,Electronics,Laptop,Electronics,Female
ORD19150,CUST7150,33,PROD541,India,5/20/2023,8/8/2025,1,active,7/17/2023,537.35,8,50,Beauty,Face Wash,Beauty,Female
ORD21578,CUST9578,33,PROD520,India,2/6/2021,2/18/2025,1,paused,10/18/2022,97.1,5,15,Clothing,Football,Sports,Male
ORD6008,CUST2008,46,PROD1208,Pakistan,10/18/2021,12/19/2023,5,cancelled,3/27/2024,232.44,5,38,Sports,Cricket Bat,Sports,Male
ORD21535,CUST9535,68,PROD526,Pakistan,5/21/2023,1/24/2025,2,cancelled,1/15/2025,96.29,4,18,Home,Tennis Racket,Sports,Female
ORD19307,CUST7307,28,PROD521,Germany,8/26/2022,7/18/2025,0,active,4/8/2023,396.64,9,45,Sports,Dumbbells,Sports,Male
ORD5898,CUST1898,39,PROD1098,India,8/28/2020,10/24/2023,3,paused,3/2/2022,134.51,9,32,Electronics,Yoga Mat,Sports,Male
ORD5669,CUST1669,50,PROD869,Germany,12/15/2020,7/13/2025,4,cancelled,11/20/2021,192.21,9,10,Sports,Shirt,Clothing,Male
ORD6132,CUST2132,61,PROD1332,India,8/21/2022,5/1/2023,3,cancelled,10/6/2022,113.88,6,45,Sports,Basketball,Sports,Male
ORD20770,CUST8770,55,PROD530,India,10/18/2020,7/30/2023,5,cancelled,7/29/2022,36.71,3,3,Electronics,Refrigerator,Home,Female
ORD19753,CUST7753,37,PROD500,Canada,3/30/2021,5/29/2025,0,active,5/20/2022,136.78,3,45,Electronics,Smartphone,Electronics,Male
ORD19372,CUST7372,21,PROD502,UK,5/23/2021,8/4/2025,0,active,12/30/2022,315.52,7,50,Sports,Tablet,Electronics,Male
ORD6338,CUST2338,19,PROD1538,UK,7/31/2021,5/2/2023,2,paused,9/30/2023,253.84,7,14,Electronics,Hoodie,Clothing,Male
ORD19911,CUST7911,48,PROD534,Germany,10/31/2022,5/24/2025,1,active,5/21/2023,242.11,2,30,Electronics,Air Purifier,Home,Female
ORD6202,CUST2202,56,PROD1402,UK,1/12/2021,12/16/2021,4,active,11/15/2023,217.24,9,36,Electronics,Football,Sports,Female
ORD6945,CUST2945,36,PROD2145,Canada,7/14/2022,11/23/2022,2,cancelled,12/26/2023,85.87,6,28,Home,Hoodie,Clothing,Female
ORD19456,CUST7456,51,PROD510,India,4/28/2023,5/28/2025,2,active,12/2/2024,292.49,2,36,Beauty,T-Shirt,Clothing,Male
ORD19966,CUST7966,61,PROD515,Pakistan,12/23/2023,3/8/2025,2,active,8/4/2024,129.55,3,39,Electronics,Hoodie,Clothing,Female
ORD20506,CUST8506,64,PROD521,USA,8/29/2023,3/9/2025,1,active,10/23/2024,70.86,1,21,Beauty,Dumbbells,Sports,Female
ORD19205,CUST7205,32,PROD545,Germany,11/28/2022,8/7/2025,0,active,11/14/2024,275.0,5,46,Home,Shampoo,Beauty,Female
ORD6200,CUST2200,69,PROD1400,UK,1/19/2022,11/4/2023,5,active,2/23/2022,156.84,3,20,Beauty,Cricket Bat,Sports,Male
ORD21959,CUST9959,42,PROD511,UK,3/1/2023,2/1/2025,1,paused,6/25/2023,216.85,2,26,Beauty,Jeans,Clothing,Female
ORD19443,CUST7443,56,PROD514,USA,7/17/2019,7/8/2025,1,active,4/4/2021,338.5,8,45,Home,Sneakers,Clothing,Female
ORD6273,CUST2273,25,PROD1473,Pakistan,3/31/2021,7/29/2021,5,active,4/21/2021,1991.63,1,31,Beauty,Dress,Clothing,Female
ORD21564,CUST9564,18,PROD515,Germany,11/29/2020,8/26/2024,3,paused,9/2/2023,117.58,4,17,Clothing,Hoodie,Clothing,Female
ORD5617,CUST1617,36,PROD817,USA,9/8/2022,3/2/2025,1,active,6/27/2025,150.89,6,28,Beauty,Blender,Home,Male
ORD19104,CUST7104,42,PROD522,USA,5/25/2022,7/23/2025,0,active,5/28/2025,531.05,8,45,Clothing,Yoga Mat,Sports,Female
ORD6813,CUST2813,69,PROD2013,UK,3/12/2021,6/2/2023,0,active,8/5/2025,57.06,9,36,Beauty,Lamp,Home,Other
ORD19278,CUST7278,67,PROD524,USA,8/3/2022,5/16/2025,0,active,5/29/2023,271.34,5,35,Clothing,Cycling Helmet,Sports,Male
ORD20639,CUST8639,59,PROD547,Pakistan,7/26/2019,1/28/2024,3,cancelled,3/15/2023,75.83,1,1,Home,Sunscreen,Beauty,Female
ORD6688,CUST2688,58,PROD1888,USA,5/23/2021,8/10/2021,2,active,9/20/2024,18.2,6,23,Sports,Jacket,Clothing,Male
ORD21069,CUST9069,59,PROD540,India,1/2/2020,10/9/2023,4,cancelled,4/23/2022,69.47,3,8,Home,Perfume,Beauty,Female
ORD21338,CUST9338,69,PROD513,USA,7/6/2021,9/17/2024,2,cancelled,1/15/2022,29.42,2,5,Beauty,Jacket,Clothing,Female
ORD5457,CUST1457,52,PROD657,USA,6/4/2022,6/10/2024,2,active,5/15/2024,391.53,3,2,Home,Nail Polish,Beauty,Male
ORD19339,CUST7339,64,PROD537,USA,10/20/2022,5/12/2025,0,active,12/3/2023,481.67,5,34,Beauty,Iron,Home,Female
ORD6168,CUST2168,46,PROD1368,UK,9/2/2020,1/12/2022,3,active,10/24/2022,662.46,2,8,Electronics,Conditioner,Beauty,Female
ORD21245,CUST9245,55,PROD500,India,10/17/2019,12/5/2024,3,cancelled,7/31/2024,21.8,1,14,Home,Smartphone,Electronics,Female
ORD21249,CUST9249,45,PROD503,Pakistan,10/12/2020,7/27/2024,2,cancelled,3/25/2022,50.77,2,13,Sports,Headphones,Electronics,Female
